address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/tandridge,Tandridge District Council,CAT 041,"Maybrook House, 97 Godstone Road, Caterham, CR3 6RE",534328,155109,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,0.33,not owned by a public authority,,Permission granted,,,,26,,26,,,23/10/2017,23/10/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/tandridge,Tandridge District Council,CAT 044,"Land at Fern Towers, Harestone Hill, Caterham, CR3 6SL",534075,154929,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,0.18,owned by a public authority,,Not permissioned,,,,6,,6,,,23/10/2017,23/10/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/tandridge,Tandridge District Council,CAT 079,"Hallmark House, 2 Timber Hill Road, Caterham, CR3 6LD",534273,155426,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,0.0166,not owned by a public authority,,Not permissioned,,,,6,,6,,,23/10/2017,23/10/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/tandridge,Tandridge District Council,CAT 081,"Former Coulsdon Lodge, Coulsdon Road, Caterham, CR3 5NE",532766,155670,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,0.39,not owned by a public authority,,Not permissioned,,,,15,,15,,,23/10/2017,23/10/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/tandridge,Tandridge District Council,GOD 021,"William Way Builders Merchants, 38-42 High Street, Godstone, RH9 8LW",534983,151928,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,0.23,not owned by a public authority,,Not permissioned,,,,10,,10,,,23/10/2017,23/10/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/tandridge,Tandridge District Council,OXT 016,"Oxted Gas Holder, Nursery Way, Station Road East, Oxted, RH8 0BE",539452,152770,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,0.91,not owned by a public authority,,Pending decision,,,,60,,60,,,23/10/2017,23/10/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/tandridge,Tandridge District Council,OXT 067,"Council Depot, Warren Lane, Hurst Green, Oxted, RH8 9DB",540025,150278,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,1.21,owned by a public authority,,Not permissioned,,,,50,,50,,,23/10/2017,23/10/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/tandridge,Tandridge District Council,SMA 015,"Park Chesterfield, Chapel Road, Smallfield, RH6 9NW",531882,143298,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,0.54,not owned by a public authority,,Not permissioned,,,,15,,15,,,23/10/2017,23/10/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/tandridge,Tandridge District Council,WAR 016,"Amenity land at Edgeworth Close, Whyteleafe",534033,158282,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,0.16,owned by a public authority,,Not permissioned,,,,6,,6,,,23/10/2017,23/10/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/tandridge,Tandridge District Council,2015/655,"12-18 Southview Road, Warlingham CR6 9JE",534497,157687,https://www.tandridge.gov.uk/Planning-and-building/Planning-strategies-and-policies/Local-Plan-2033-emerging-planning-policies/Local-Plan-2033/Housing-and-Economic-Land-Availability-Assessment-HELAA-and-Brownfield-Register,0.95,not owned by a public authority,,Permissioned,,,,1,,1,,,23/10/2017,23/10/2017,,,
