address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-lakeland,,BLR1,"""Former Cedar House School, Kirkby Lonsdale""",-2.6029,54.2028,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR01,0.87,not owned by a public authority,,permissioned,,,,,,11,,"Hybrid application for full planning permission for conversion of former school dining hall to six dwellings and part of the former main school building to two dwellings and outline planning permission for demolition of remaining former school buildings and erection of up to 12 residential dwellings with vehicular access. Two applications were subsequently submitted in 2017 but later withdrawn: SL/2017/0421 - reserved matters application for the erection of 12 dwellings and SL/2017/1067 – demolition of existing building and erection of 6 affordable dwellings. An amended scheme for part of the site (SL/2018/0608 for 3 detached houses) was approved in December 2018 which replaced the previous proposal for 12 dwellings, thus reducing the overall estimated capacity from 20 dwellings to 11 dwellings. Site is under construction.",01/12/2017,01/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-lakeland,,BLR2,"""Busher House, Busher Walk, Kendal""",-2.9138,54.187,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR02,0.17,owned by a public authority,,permissioned,,,,,,16,,"Change of use of office building under PD rights to 16 flats, but building has now been demolished and other options being pursued.",01/12/2017,01/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-lakeland,,BLR3,"""Sawyers Arms Hotel, Stricklandgate, Kendal""",-2.928,54.1816,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR03,0.03,not owned by a public authority,,permissioned,,,,,,12,,Conversion of vacant public house and alteration/extension of redundant outbuildings to create 12 self-contained apartments. Under construction.,01/12/2017,01/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-lakeland,,BLR4,"""Royal Hotel, Burton-in-Kendal""",-3.0874,54.1936,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR04,0.26,not owned by a public authority,,permissioned,,,,,,6,,"Demolition of outbuildings, refurbishment and extension of public house and erection of six dwellings.",01/12/2017,01/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-lakeland,,BLR5,"""West End Nursery, Ulverston""",-3.087,54.1923,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR05,0.61,not owned by a public authority,,permissioned,,,,,,8,,"Demolition of existing building and site structures, and erection of 87 dwellings. The 8 units in the Register refer to the previously developed part of the site (plant nursery buildings)",01/12/2017,01/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-lakeland,,BLR6,"""Depot on the south side of Parkside Road, Kendal""",-3.0928,54.1975,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR06,0.18,not owned by a public authority,,pending decision,,,,,,6,,"Outline Planning Application with some matters reserved for the development
of 6no. dwellings on land south of Parkside Road, Kendal.",01/12/2017,01/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-lakeland,,BLR7,"""Depot on the north side of Parkside Road, Kendal""",-3.0878,54.1892,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR07,1.17,not owned by a public authority,,permissioned,,,,,,43,,"Outline Planning Application with all matters, except for access, reserved
for the development of 43no. Dwellings.",01/12/2017,01/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-lakeland,,BLR8,"""Ulverston Town Hall, Queen St, Ulverston""",-2.8325,54.1973,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR08,0.07,owned by a public authority,,permissioned,,,,,,17,,Change of use of existing building into 9 apartments and erection of new apartment block to rear to provide a further 8 units. Under construction.,01/12/2017,01/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-lakeland,,BLR9,"""Stables, Cartmel Racecourse, Cartmel""",-2.8008,54.2197,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR09,0.48,not owned by a public authority,,not permissioned,,,,,,15,,Allocated in Local Plan,01/12/2017,01/12/2019,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/south-lakeland,,BLR10,"""Mixed use allocation at Berners Pool, Grange""",-3.0926,54.1945,https://my.southlakeland.gov.uk/mysouthlakeland.aspx?SouthLakes/MyMapsSouthLakes&SearchLayer=Brownfield&SearchField=site_ref&SearchValue=BLR10,0.61,owned by a public authority,,not permissioned,,,,,,40,,Allocated in Local Plan. Remaining part of mixed use site that has partially developed for housing and a health centre. Identified in Neighbourhood Plan as a preferred location for extra care housing site.,01/12/2017,01/12/2019,,,
