address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,Preston.,-2.7018265,53.78008,,5.33,,,,,,,,,,,,06/09/2016,13/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,Former Cottam Brickworks,-2.748499,53.77879,,8.42,,,,,,,,,,,,06/09/2016,13/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,Avenham Street Car Park,-2.6966369,53.75721,,0.6,,,,,,,,,,,,06/09/2016,13/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,Mount Street / Garden Street,-2.703164,53.7557,,0.06,,,,,,,,,,,,06/09/2016,13/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Former St Joseph's Orphanage, Theatre",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,Street,-2.7042275,53.75672,,0.39 Not owned by a public authority,,,,,,,,,,,,06/09/2016,13/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Lancashire House, Winckley Square.",-2.7027662,53.7555,,0.11 Not owned by a public authority,,,,,,,,,,,,06/09/2016,13/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Alstom site, Channel Way",-2.7212059,53.75974,,6.26 Not owned by a public authority,,,,,,,,,,,,06/09/2016,13/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Goss Graphics, Fylde Road.",-2.713846,53.7658,,3.8 Not owned by a public authority,,,,,,,,,,,,06/09/2016,13/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,Land at Ashton Basin,-2.7214964,53.76606,,0.37 Not owned by a public authority,,,,,,,,,,,,06/09/2016,13/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Former Byron Hotel, 25-35 Grimshaw",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,Street.,-2.6922422,53.75929,,0.09 Not owned by a public authority,,,,,,,,,,,,06/09/2016,13/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Miller Arcade, Church Street",-2.6980862,53.75863,,0.2,,,,,,,,,,,,06/09/2016,13/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,6&7 Ribblesdale Place,-2.7001831,53.7543,,0.07,,,,,,,,,,,,06/09/2016,13/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,37/38 Cannon Street,-2.6997021,53.75729,,0.02,,,,,,,,,,,,06/09/2016,13/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,5-13 Market Street,-2.7002593,53.75979,,0.06,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Hemmings Mill, New Hall Lane",-2.6851355,53.76159,,0.33,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,Parker Street,-2.7211936,53.76875,,1.3,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,Former Ainsdale House Site,-2.7550917,53.76986,,0.29 Owned by a public authority,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Brethren's Meeting Room, Egerton Road,",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,Ashton.,-2.7391784,53.76567,,0.5 Not owned by a public authority,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Railway land, Corporation Street",-2.7073212,53.7585,,1.75 Not owned by a public authority,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Oak Street, off Manchester Road",-2.692935,53.75807,,0.14 Unknown ownership,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Former Spindlemakers Arms, Lancaster",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,Road North,-2.7003765,53.76409,,0.11 Unknown ownership,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,170 Corporation Street,-2.7065206,53.76141,,0.03 Not owned by a public authority,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,161-171 Fylde Rd,-2.7143882,53.76468,,0.25 Not owned by a public authority,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,52-62 Corporation Street,-2.7050155,53.75849,,0.09 Not owned by a public authority,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Former County Arms Hotel site, 2 Deepale",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,Road.,-2.6897746,53.76236,,0.06 Not owned by a public authority,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,5&7 Moor Park Avenue,-2.7040746,53.77115,,0.15 Not owned by a public authority,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Oyston Mill, Strand Road",-2.7271842,53.76161,,0.7 Not owned by a public authority,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,Deepdale Mill Street.,-2.6858382,53.76748,,0.29 Not owned by a public authority,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Victoria House, 9-11 Ormskirk Road.",-2.6987917,53.76184,,0.04 Not owned by a public authority,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,10 & 11 Camden Place,-2.7009029,53.75472,,0.03 Not owned by a public authority,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"The Golden Cross Hotel, 60 Lancaster Road.",-2.698114,53.76031,,0.02 Not owned by a public authority,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"East Cliff House, 5 East Cliff",-2.7033779,53.75398,,0.08 Not owned by a public authority,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,63 Guildhall Street,-2.6997215,53.75664,,0.02,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,33 Manchester Road,-2.6928086,53.75868,,0.04,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,Former Royal Cross site,-2.6513007,53.76499,,1,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Land at D'Urton Lane, Broughton.",-2.7095822,53.80441,,3.49,,,,,,,,,,,,06/09/2016,19/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/preston,,,"Lodge Bank, Moor Lane",-2.7043587,53.76546,,0.01,,,,,,,,,,,,06/09/2016,19/11/2018,,,
