address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0001,Spring Road Riddings,53.069235,-1.350658,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0692352277&lng=-1.3506579388,1.27,not owned by a public authority,,permissioned,,,,14,,14,,The site is currently under construction,2017-12-06,2019-03-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0002,Land at Greenhill Lane Leabrooks,53.075517,-1.372058,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0755165967&lng=-1.3720578812,2.02,not owned by a public authority,,permissioned,,,,24,,24,,The site is currently under construction,2017-12-06,2019-03-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0005,John Smedley Ltd Lea Road Lea Bridge,53.104037,-1.525055,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.1040369302&lng=-1.5250554687,0.46,not owned by a public authority,,permissioned,,,,26,,,,The site is currently under construction,2017-12-06,2019-03-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0007,Land at Salcombe Road Alfreton,53.100504,-1.373292,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.1005040651&lng=-1.3732924756,0.34,not owned by a public authority,,permissioned,,,,21,,,,The site is currently under construction,2017-12-06,2019-03-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0010,Bradshaw Avenue Ridding,53.068588,-1.362249,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0685877201&lng=-1.3622487862,2.5,owned by a public authority,,permissioned,,,,93,,,,,2017-12-06,2019-03-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0014,Land to rear of 27-41 Main Road Leabrooks,53.076811,-1.372129,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0768114135&lng=-1.3721286348,0.32,not owned by a public authority,,permissioned,,,,18,,,,,2017-12-06,2019-03-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0017,17 King Street Alfreton,53.096798,-1.390162,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0967981203&lng=-1.3901619656,1,not owned by a public authority,,permissioned,,,,11,,,,The site is currently under construction,2017-12-06,2019-03-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0018,Former American Adventure Theme Park Pit Lane Shipley,52.993639,-1.338263,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.9936392978&lng=-1.3382626567,46.48,owned by a public authority,,permissioned,,,,307,,,,Residential element as part of large mixed use development,2017-12-06,2019-03-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0021,Marehay Garage Derby Road Marehay,53.031736,-1.406543,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0317361246&lng=-1.4065426835,0.42,not owned by a public authority,,permissioned,,,,20,,,,,2017-12-06,2019-03-31,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/amber-valley,Amber Valley,BFLR0023,Memory Lane Inn 72 Derby Road Heanor,53.013541,-1.361152,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0135406622&lng=-1.3611515064,0.12,not owned by a public authority,,permissioned,,,,13,,,,The site is currently under construction,2017-12-06,2019-03-31,,,
