address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-northamptonshire,East Northamptonshire Council,BFR E26,"7/Factory/Land Corner Of Station Road And Church Street, Irthlingborough, NN9 5SN",494797.52,270705.51,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1602,0.520886,not owned by a public authority,,permissioned,,,,20,,20,,,2016-06-30 00:00:00,2017-12-31 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-northamptonshire,East Northamptonshire Council,BFR E56,"77 Kimbolton Road, Higham Ferrers, NN10 8HL",496307.57,268899.7,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1603,0.289833,not owned by a public authority,,permissioned,,,,24,,24,,,2016-06-30 00:00:00,2017-12-31 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-northamptonshire,East Northamptonshire Council,BFR E65,"Factory Premises, Oakley Road, Rushden, NN10 6UR",495068.93,267111.33,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1604,0.294131,not owned by a public authority,,not permissioned,,,,14,,15,,,2016-06-30 00:00:00,2017-12-31 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-northamptonshire,East Northamptonshire Council,BFR E66,"High Beech, 8 Hayway, Rushden, NN10 6ES",495591.94,267572.4,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1605,0.384095,unknown ownership,,permissioned,,,,5,,5,,,2016-06-30 00:00:00,2017-12-31 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-northamptonshire,East Northamptonshire Council,BFR E67,"REXAM Factory, Upper Queen Street, Rushden, NN10 0DU",496208.16,267072.72,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1606,0.736937,unknown ownership,,permissioned,,,,47,,47,,,2016-06-30 00:00:00,2017-12-31 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/corby,Corby Borough Council,BFR C1,"Car Park, Pytchley Court, Corby, NN17 2PL",486899.83,289698,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1594,0.379256,owned by a public authority,,not permissioned,,,,9,,9,,,2016-06-30 00:00:00,2017-12-31 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/corby,Corby Borough Council,BFR C16,"Garage Court, Lindisfarne Road, Corby, NN17 2HW",487568.06,290137.73,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1595,0.283413,owned by a public authority,,not permissioned,,,,11,,11,,,2016-06-30 00:00:00,2017-12-31 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/corby,Corby Borough Council,BFR C20,"Maple House, Canada Square, Corby, NN18 9HU",487035.92,287221.71,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1596,0.419532,owned by a public authority,,not permissioned,,,,11,,11,,,2016-06-30 00:00:00,2017-12-31 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/corby,Corby Borough Council,BFR C23,"Former Our Lady Pope John School, Tower Hill Road, Corby, NN18 0TF",486184.14,287701.29,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1597,2.11051,not owned by a public authority,,permissioned,,,,95,,95,,,2016-06-30 00:00:00,2017-12-31 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/corby,Corby Borough Council,BFR C24,"Railway Station Interchange, Station Road, Corby, NN17 1NA",489243.38,288612.34,http://www.nnjpu.org.uk/publications/docdetail.asp?docid=1598,0.805703,owned by a public authority,,not permissioned,,,,29,,40,,"Site previously assessed through SHLAA as site 2030.

The site has been subject to a bid to the HCA for Starter Homes funding and it was assumed that 40 dwellings could be delivered on the site. However, as part of an urban design review, consideration was also made of a mix of uses being deployed on site which reduces the developable area for housing (assuming 50dph) an alternative yield of 29 dwellings has been assumed.",2016-06-30 00:00:00,2016-12-31 00:00:00,,,
