address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL1,"Depot at Feltham Hill Road and Poplar Road, Ashford",-0.444415,51.428108,https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,1.47,not owned by a public authority,,not permissioned,,,,30,,,,,01/09/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL2,28-44 Feltham Road,-0.453851,51.432444,https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,0.47,not owned by a public authority,,not permissioned,,,,23,,,,,01/09/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL3,158-166 Feltham Road,-0.443777,51.432421,https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,1.3,not owned by a public authority,,not permissioned,,,,60,,,,,01/09/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL4,"Works adjoining Harrow Road, Ashford",-0.458937,51.44597,https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,0.58,not owned by a public authority,,not permissioned,,,,36,,,,,01/09/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL5,"Steel works and Builders Merchants, Gresham Road, Staines",-0.50432,51.432314,https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,1.37,not owned by a public authority,,not permissioned,,,,100,,,,,01/09/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL6,"381-385 Staines Road West, Ashford",-0.443849,51.422604,http://my.spelthorne.gov.uk/MapGetImage.aspx?RequestType=Map&MapSource=Spelthorne/publisher_planning&Easting=508307&Northing=170466&Zoom=175&mapid=-1&ServiceAction=GotoLocation&MapWidth=300&MapHeight=300&ZoomPin=1,0.26,not owned by a public authority,,permissioned,,,,12,,,,,09/11/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL7,"Builders Merchants, Moor Lane, Staines",-0.515553,51.437618,https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,0.57,not owned by a public authority,,permissioned,,,,36,,,,Flood zone 2,09/11/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL8,"Riverside Works, Fordbridge Road, Sunbury",-0.416206,51.399847,https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,1.57,owned by a public authority,,permissioned,,,,37,,,,Flood zone 2,09/11/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL9,"Bridge Street Car Park, Staines",-0.516626,51.434253,https://www.spelthorne.gov.uk/media/1438/Allocations-DPD/pdf/allocations_dpd_-_final_17.12.09.pdf,0.71,owned by a public authority,,permissioned,,,,205,,,,,09/11/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL10,"Renshaw Trading Estate, Mill Mead, Staines",-0.509319,51.436083,http://my.spelthorne.gov.uk/constraints.aspx,0.86,not owned by a public authority,,pending decision,,,,275,,,,Flood zone 2,09/11/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL11,"Shapla Restaurant, Russell Road, Shepperton",-0.44724,51.390021,http://my.spelthorne.gov.uk/constraints.aspx,0.04,not owned by a public authority,,permissioned,,,,5,,,,,09/11/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL12,"Monkey Puzzle House, 69-71 Windmill Road, Sunbury",-0.429963,51.418195,http://my.spelthorne.gov.uk/MapGetImage.aspx?RequestType=Map&MapSource=Spelthorne/publisher_planning&Easting=509286&Northing=169970&Zoom=175&mapid=-1&ServiceAction=GotoLocation&MapWidth=300&MapHeight=300&ZoomPin=1,0.17,not owned by a public authority,,permissioned,,,,14,,,,,09/11/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL13,"Headline House, Stanwell Road",-0.471731,51.434454,http://my.spelthorne.gov.uk/constraints.aspx,0.95,not owned by a public authority,,permissioned,,,,10,,,,,09/11/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL14,"8-12 Clarendon Road, Ashford",-0.467284,51.435287,http://my.spelthorne.gov.uk/constraints.aspx,0.1,not owned by a public authority,,permissioned,,,,10,,,,Application approved on appeal,02/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL15,"Land to r/o Imtech House, 33-35 Woodthorpe Road, Ashford",-0.469537,51.435976,http://my.spelthorne.gov.uk/constraints.aspx,0.29,not owned by a public authority,,permissioned,,,,26,,,,,02/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL16,"Land Including the former Majestic House Site to the north of High Street, Extending To Mill Mead and Fairfield Avenue",-0.503891,51.436153,http://my.spelthorne.gov.uk/constraints.aspx,1.05,not owned by a public authority,,permissioned,,,,260,,,,,02/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL17,"430 Staines Road West, Ashford",-0.489712,51.427514,http://my.spelthorne.gov.uk/MapGetImage.aspx?RequestType=Map&MapSource=Spelthorne/publisher_planning&Easting=508146&Northing=170400&Zoom=175&mapid=-1&ServiceAction=GotoLocation&MapWidth=300&MapHeight=300&ZoomPin=1,0.08,not owned by a public authority,,permissioned,,,,6,,,,,02/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL18,7-11 ManyGate Lane,-0.442715,51.39135,http://my.spelthorne.gov.uk/MapGetImage.aspx?RequestType=Map&MapSource=Spelthorne/publisher_planning&Easting=508419&Northing=166910&Zoom=175&mapid=-1&ServiceAction=GotoLocation&MapWidth=300&MapHeight=300&ZoomPin=1,0.24,not owned by a public authority,,permissioned,,,,22,,,,,02/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL19,"96-104 Church Street, Staines",-0.517446,51.43526,http://my.spelthorne.gov.uk/MapGetImage.aspx?RequestType=Map&MapSource=Spelthorne/publisher_planning&Easting=503163&Northing=171811&Zoom=175&mapid=-1&ServiceAction=GotoLocation&MapWidth=300&MapHeight=300&ZoomPin=1,0.89,not owned by a public authority,,permissioned,,,,48,,,,,02/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL20,"251-253 Staines Road West, Sunbury",-0.425377,51.420095,http://my.spelthorne.gov.uk/MapGetImage.aspx?RequestType=Map&MapSource=Spelthorne/publisher_planning&Easting=508987&Northing=170317&Zoom=175&mapid=-1&ServiceAction=GotoLocation&MapWidth=300&MapHeight=300&ZoomPin=1,0.05,not owned by a public authority,,permissioned,,,,5,,,,,02/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL21,"Bridge House, Bridge Street, Staines",-0.51558,51.434237,http://my.spelthorne.gov.uk/MapGetImage.aspx?RequestType=Map&MapSource=Spelthorne/publisher_planning&Easting=503288&Northing=171651&Zoom=175&mapid=-1&ServiceAction=GotoLocation&MapWidth=300&MapHeight=300&ZoomPin=1,0.06,not owned by a public authority,,permissioned,,,,9,,,,,02/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL22,"10A Thames Street, Staines",-0.512798,51.433212,http://my.spelthorne.gov.uk/MapGetImage.aspx?RequestType=Map&MapSource=Spelthorne/publisher_planning&Easting=503494&Northing=171485&Zoom=175&mapid=-1&ServiceAction=GotoLocation&MapWidth=300&MapHeight=300&ZoomPin=1,0.3,not owned by a public authority,,permissioned,,,,10,,,,Flood zone 2,02/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL23,"28A Lynegrove Avenue, Ashford",-0.444643,51.431986,http://my.spelthorne.gov.uk/MapGetImage.aspx?RequestType=Map&MapSource=Spelthorne/publisher_planning&Easting=508226&Northing=171510&Zoom=175&mapid=-1&ServiceAction=GotoLocation&MapWidth=300&MapHeight=300&ZoomPin=1,0.07,not owned by a public authority,,permissioned,,,,5,,,,,02/12/2017,22/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/spelthorne,Spelthorne Borough Council,BL24,"The Bugle Returns PH, 173 Upper Halliford Road, Shepperton",-0.432563,51.406021,http://my.spelthorne.gov.uk/MapGetImage.aspx?RequestType=Map&MapSource=Spelthorne/publisher_planning&Easting=509129&Northing=168741&Zoom=175&mapid=-1&ServiceAction=GotoLocation&MapWidth=300&MapHeight=300&ZoomPin=1,0.14,not owned by a public authority,,permissioned,,,,8,,,,,02/12/2017,22/12/2017,,,
