address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,A1513,Chandlers BMW Site Water Lane Angmering,506931,104424,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=506931&y=104424&resolution=1.0&MapName=Helaa,0.5,not owned by a public authority,,not permissioned,,,,18,,20.0,,,2017-11-10,2017-11-10,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,HP3,S&G Motors Arundel Road Walberton,495930,106877,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=495930&y=106877&resolution=1.0&MapName=Helaa,0.75,not owned by a public authority,,not permissioned,,,,26,,28.0,,,2017-11-10,2017-11-10,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,LU33,Patterson Wilson Road Littlehampton,503132,102415,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503132&y=102415&resolution=1.0&MapName=Helaa,0.54,not owned by a public authority,,not permissioned,,,,14,,16.0,,,2017-11-10,2017-11-10,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,LU33a,Meadowfield House Littlehampton,503151,102381,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503151&y=102381&resolution=1.0&MapName=Helaa,0.35,owned by a public authority,,not permissioned,,,,11,,13.0,,,2017-11-10,2017-11-10,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,NEWBE10,Bartons County Infants School Romney Broadwalk Bersted,492543,100908,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=492543&y=100908&resolution=1.0&MapName=Helaa,0.59,not owned by a public authority,,not permissioned,,,,15,,17.0,,,2017-11-10,2017-11-10,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,115,Electronic Sub Station Ford Road Arundel,501295,106735,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=501295&y=106735&resolution=1.0&MapName=Helaa,0.43,not owned by a public authority,,not permissioned,,,,36,,38.0,,,2017-11-10,2017-11-10,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,BR19,Regis Centre Site The Esplanade Bognor Regis,493742,98964,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=493742&y=98964&resolution=1.0&MapName=Helaa,1.57,owned by a public authority,,not permissioned,,,,90,,100.0,,,2017-11-10,2017-11-10,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,NEWLU40,Former Hospital Site Fitzalan Road / Church Street Littlehampton,503144,102037,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=503144&y=102037&resolution=1.0&MapName=Helaa,0.54,not owned by a public authority,,not permissioned,,,,14,,16.0,,,2017-11-10,2017-11-10,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,BR5,Hothampton Car Park The Queensway Bognor Regis,493351,99130,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=493351&y=99130&resolution=1.0&MapName=Helaa,1.33,mixed ownership,,not permissioned,,,,75,,85.0,,,2017-11-10,2017-11-10,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,PS12,St Martins Car Park & Former Waitrose Littlehampton,502798,102243,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=502798&y=102243&resolution=1.0&MapName=Helaa,2.2,mixed ownership,,not permissioned,,,,65,,75.0,,,2017-11-10,2017-11-10,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,BR10,Covers Richmond Road Bognor Regis,493518,99507,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=493518&y=99507&resolution=1.0&MapName=Helaa,1.19,not owned by a public authority,,not permissioned,,,,32,,34.0,,,2017-11-10,2017-11-10,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,17LU9,Littlehampton - West Bank,501957,102175,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=501957&y=102175&resolution=1.0&MapName=Helaa,8.46,mixed ownership,,not permissioned,,,,390,,620.0,,,2017-11-10,2017-11-10,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,NEWLU38c,Works units at Gloucester Road and Howard Road Littlehampton,502316,102375,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=502316&y=102375&resolution=1.0&MapName=Helaa,0.35,not owned by a public authority,,not permissioned,,,,12,,14.0,,,2017-11-10,2017-11-10,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,P5408,St Ninians Church Pagham,489033,98298,http://www1.arun.gov.uk/webapps/wml/Map.aspx?x=489033&y=98298&resolution=1.0&MapName=Helaa,0.26,not owned by a public authority,,not permissioned,,,,8,,10.0,,,2017-11-10,2017-11-10,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/arun,Arun District Council,BR14914OUT,Belmont Lodge and land west of Belmont Street Bognor Regis,493729,99027,http://www.arun.gov.uk/weekly-lists,0.09,not owned by a public authority,,permissioned,,,,35,,,,,2017-11-10,2017-11-10,,,
