address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL002,"""""Former Hope High School, Tanhouse Road, Skelmersdale""""",-2.751925,53.544701,http://umbwlinterliveadmin/media/543549/wl002.pdf,1.8,Owned by a public authority,,Not permissioned,,,,27,,,,,03/08/2016,26/10/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL004,"""""Land at Findon, Skelmersdale""""",-2.771123,53.553449,http://umbwlinterliveadmin/media/543551/wl004.pdf,3.34,Not owned by a public authority,,Permissioned,,,,128,,,,,03/08/2016,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL005,"""""Site of Former Sports Centre, Digmoor Road, Skelmersdale""""",-2.768379,53.541465,http://umbwlinterliveadmin/media/543552/wl005.pdf,2.56,Not owned by a public authority,,Permissioned,,,,45,,,,,03/08/2016,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL006,"""""Site of Former Greaves Hall Hospital, Greaves Hall Avenue, Banks""""",-2.91439,53.676507,http://umbwlinterliveadmin/media/543553/wl006.pdf,10.26,Not owned by a public authority,,Permissioned,,,,128,,,,"""""2016/0706/ARM For 128 dwellings light industrial units and assoicated road and infrastructure including details of appearance landscaping layout and scale - Pending decision.""""",04/08/2016,08/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL007,"""""Longreach Warpers Moss Lane, Burscough""""",-2.836296,53.607522,http://umbwlinterliveadmin/media/543554/wl007.pdf,0.51,Not owned by a public authority,,Permissioned,,,,6,,,,,04/08/2016,08/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL008,""""" Site of Former 111 Aughton Street, Ormskirk""""",-2.889392,53.564807,http://umbwlinterliveadmin/media/543555/wl008.pdf,0.26,Not owned by a public authority,,Not permissioned,,,,6,,,,"""""2013/1002/OUT erection of mixed use residential and office building including details of landscaping expired 29/10/2016.""""",04/08/2016,26/10/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL010,"""""Bull And Dog Inn, 5 Liverpool Road South, Burscough""""",-2.862039,53.588021,http://umbwlinterliveadmin/media/543557/wl010.pdf,0.27,Not owned by a public authority,,Permissioned,,,,7,,,,"""""2014/0079/FUL construction of 6 new build dwellings and conversion of existing barn to 1 4 bed dwelling plus associated parking driveways and landscaping. """"",04/08/2016,08/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL012,"""""Downholland Bridge Business Park, Mairscough Lane, Downholland""""",-2.958746,53.553569,http://umbwlinterliveadmin/media/543559/wl012.pdf,0.26,Not owned by a public authority,,Not permissioned,,,,6,,,,"""""2015/0959/OUT construction of six dwellings following demolition of existing commercial premises including details of access layout and scale.""""",05/08/2016,08/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL013,"""""The Barrons 104 Church Road, Tarleton""""",-2.829326,53.679616,http://umbwlinterliveadmin/media/543560/wl013.pdf,0.76,Not owned by a public authority,,Permissioned,,,,7,,,,"""""2015/0951/FUL residential development including 4 three bedroom detached dwellings and associated external works.""""",05/08/2016,08/11/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/west-lancashire,West Lancashire Borough Council,WL014,"""""Land to the rear of 69-75 Town Green Lane, Aughton""""",-2.905238,53.542832,http://umbwlinterliveadmin/media/543561/wl014.pdf,0.23,Not owned by a public authority,,Permissioned,,,,5,,,,"""""2015/06/1186/OUT residential development to provide up to 5 dwtached dwellings including details of access.""""",05/08/2016,08/11/2018,,,
