address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,Ribble Close & Gas Holder Site,52.190268,-2.203305,,1.20,not owned by a public authority,,not permissioned,,,,50,,50,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,"Blackpole Road, Western Power Distribution Depot",,-2.199564,,2.58,not owned by a public authority,,not permissioned,,,,40,,40,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,73-77 Bromwich Road,,-2.230961,,0.14,not owned by a public authority,,not permissioned,,,,11,,11,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,"Malvern Gate, Bromwich Road",52.173761,-2.234108,,1.28,not owned by a public authority,,not permissioned,,,,55,,55,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,"Old Brewery Service Station, Barbourne Road",52.202013,-2.226100,,0.14,not owned by a public authority,,permissioned,,,,18,,18,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,"County Council Offices, Sherwood Lane",52.175020,-2.237981,,0.50,owned by a public authority,,not permissioned,,,,30,,30,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,"County Council Offices, Bilford Road",52.213017,-2.216007,,0.67,owned by a public authority,,not permissioned,,,,20,,20,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,"Laugherne Garage, Bransford Road",52.183961,-2.253973,,0.44,not owned by a public authority,,not permissioned,,,,10,,10,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,"Former Club House, Tolladine Golf Course",52.199268,-2.188366,,0.50,not owned by a public authority,,not permissioned,,,,15,,15,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,79 St Johns,52.186872,-2.235188,,0.05,not owned by a public authority,,pending decision,,,,10,,10,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,Rose Avenue,52.198356,-2.201603,,0.18,not owned by a public authority,,not permissioned,,,,8,,8,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,"Commandery Coach Depot, Tolladine Road",,-2.180756,,0.07,not owned by a public authority,,not permissioned,,,,7,,7,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,23-24 Foregate Street,52.196156,-2.221975,,0.10,not owned by a public authority,,not permissioned,,,,10,,10,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,"The Bridge Inn, Lowesmoor Terrace",52.195967,-2.215645,,0.10,not owned by a public authority,,not permissioned,,,,9,,9,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,Lowesmoor Wharf,52.195718,-2.216588,,1.14,not owned by a public authority,,not permissioned,,,,100,,100,,,,,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/worcester,Worcester City Council,,Shrub Hill Opportunity Zone,52.195266,-2.211276,,19.72,not owned by a public authority,,not permissioned,,,,,,,,,,,,,
