address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"7 Lower Borough Walls, Bath",374976,164586,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.06,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"Newbridge House, Bristol Road, Chew Stoke",356038,161727,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.07,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-21-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"St Augustines Surgery, 4 Station Road, Keynsham",365510,168894,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.08,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"Parish Centre, Harley Street, Bath",374678,165563,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.02,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"E Block, MoD Ensleigh, Bath",374368,167697,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.19,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"Westways Garage, Bath Road, Marksbury",366333,162046,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.06,not owned by a public authority,,Not permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"The Island, Midsomer Norton",366347,154199,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.03,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"Pensford Garage, New Road, Pensford",361963,163496,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.17,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"Old Colliery Yard, Wick Lane, Pensford",361963,163496,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.6,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"Unit 2 Lymore Gardens, Bath",373330,164035,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.05,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"151 - 152 High Street Twerton, Bath",372872,164620,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.02,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"Designer Composites, Fosseway, Westfield",367351,153767,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.21,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"44 Lower Bristol Road, Bath",374480,164467,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.04,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"The Wharf, Greensbrook, Clutton",362713,159225,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.66,not owned by a public authority,,Not permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"Riverside, Keynsham",365523,168314,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.59,owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,Hinton Garage,374209,165030,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.43,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,SB8 East of Onega Terrace,374101,165071,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.11,not owned by a public authority,,Not permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,Onega Centre,374136,165078,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.19,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,SB8 West of Onega Terrace,374054,165092,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.1,not owned by a public authority,,Not permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,SB8 Army Reserves Centre,373950,165123,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.34,not owned by a public authority,,Not permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"SB8 Windsor Bridge Road/Upper Bristol Road, Bath",373615,164899,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.72,not owned by a public authority,,Not permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,SB16 Burlington Street,374707,165568,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.96,not owned by a public authority,,Not permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"SSV11 St Peter's Factory, Westfield",367668,153832,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2.24,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"SB15 Hartwells Garage, Bath",372559,165139,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,1.67,not owned by a public authority,,Not permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"Old Pit Yard, Clandown, Radstock",368144,155956,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,1.94,not owned by a public authority,,Permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"SSV17 Former Radstock County Infants, Radstock",369015,155219,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.34,owned by a public authority,,Not permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"SSV20 Former St Nicholas School, Radstock",368845,154685,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.13,not owned by a public authority,,Not permissionsed,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"SR14 Wheelers Manufacturing Blockworks, Timsbury",366739,158919,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.85,not owned by a public authority,,Not permissioned,,,,,,,,,2017-12-21,2018-12-21,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset,,,"SB14 Twerton Park, Bath (part redevelopment)",372663,164562,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,0.62,not owned by a public authority,,Not permissionsed,,,,,,,,,2017-12-21,2018-12-21,,,
