address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/03/001,"""Former Bere Regis primary school, Rye Hill, Bere Regis""",384705.31,94267.69,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.3,owned by a public authority,,not permissioned,,,,9,,,,Only part of site brownfield - school building SHLAA 6/03/1336,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/11/002,"""Binnegar Hall, East Stoke, Wareham""",388393.67,87161.11,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,1.66,not owned by a public authority,,permissioned,,,,50,,,,SHLAA 6/11/1337,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/11/003,"""Kemps Country House Hotel, East Stoke, Wareham""",388001.45,87104.66,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.1,not owned by a public authority,,permissioned,,,,6,,,,Other application number 6/2015/0005,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/15/004,"""Bere Farm, Lytchett Minster""",394225.38,93439.42,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.51,not owned by a public authority,,not permissioned,,,,15,,,,SHLAA 6/15/1373,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/20/006,"""Former Police Station Premises, Argyle Road and Kings Road West, Swanage""",402573.29,78832.46,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.03,not owned by a public authority,,permissioned,,,,6,,,,,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/20/007,"""Cauldron Barn caravan site, Swanage""",402461.35,79644.7,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.39,not owned by a public authority,,not permissioned,,,,6,,,,SHLAA 6/20/1332,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/20/008,"""former grammar school, Northbrook Road, Swanage""",402633.97,80086.49,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.93,not owned by a public authority,,permissioned,,,,40,,,,Only part of the former school site is brownfield -the majority is that which was orginally set aside as a site for Swanage School.,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/20/009,"""1 The Pier Head, High St, Swanage""",403378.45,78646.7,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.16,not owned by a public authority,,permissioned,,,,8,,,,Other application numbers 6/2014/0166|6/2011/0812,31/12/2017,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/23/011,"'Former Gas Works Site, Wareham''",392340,87640,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,0.3,not owned by a public authority,,not permissioned,,,,10,,,,Allocated in Wareham Neighbourhood Plan for residential development,31/12/2018,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/purbeck,Purbeck District Council,BR/23/012,"'Former Wareham Middle School, Wareham''",391720,87240,https://www.dorsetforyou.gov.uk/planning-buildings-land/planning-policy/purbeck/brownfield-register-purbeck/brownfield-register-purbeck.aspx,1.2,owned by a public authority,,not permissioned,,,,35,,,,Allocated in Wareham Neighbourhood Plan for residential development,31/12/2018,31/12/2018,,,
