address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/waverley,,10a,"Dunsfold Aerodrome, Stovolds Hill, Cranleigh",-0.535632,51.116282,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,214,not owned by a public authority,,permissioned,,,,,,2600,,"Site forms part of a larger promoted  site which includes elements of greenfield, only the brownfield element has been included. This is a strategic site within the Waverley Local Plan Part 1 with an allocation of 2600 with planning permission granted for 1,800. Planning permission granted for new access road.",2017-12-15,2019-12-04,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/waverley,,130,"Cranleigh C of E Primary School (Infant), Church Lane, Cranleigh",-0.485114,51.142539,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,0.61,owned by a public authority,,not permissioned,,,,,,20,,,2017-12-15,2019-12-04,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/waverley,,132a,"Coal Yard, 6 The Street, Wrecclesham, Farnham",-0.818773,51.199569,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,0.27,not owned by a public authority,,permissioned,,,,,,9,,,2017-12-15,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/waverley,,133a,"Colemans Yard, Wrecclesham Road, Farnham",-0.816580,51.199888,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,0.24,not owned by a public authority,,not permissioned,,,,,,10,,The site is an allocation in the Farnham Neighbourhood Plan.,2017-12-15,2019-12-04,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/waverley,,144,"Central Hindhead, London Road, Hindhead",-0.731194,51.114449,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,1.64,not owned by a public authority,,not permissioned,,,,,,34,,,2017-12-15,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/waverley,,245,"Site of 5 to 21 Wey Hill, Haslemere",-0.723738,51.08791,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,0.31,not owned by a public authority,,permissioned,,,,,,45,,"Erection of 45 apartments in 2 blocks including associated semi-basement parking, amenity space, landscaping and new access.",2017-12-15,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/waverley,,264,"Victoria House, South Street, Farnham",-0.795983,51.214095,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,0.06,not owned by a public authority,,not permissioned,,,,,,8,,,2017-12-15,2017-12-15,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/waverley,,368,"Wheeler Street Nurseries, Wheeler Lane, Witley, Godalming",-0.649846,51.157423,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,0.71,not owned by a public authority,,permissioned,,,,,,18,,Erection of 18 dwellings (including 5 affordable dwellings following demolition of existing dwelling and all other structures,2017-12-15,2018-12-12,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/waverley,,383a,"Cranleigh C of E Primary School (Junior), Parsonage Road, Cranleigh",-0.488236,51.142421,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,1.98,mixed ownership,,not permissioned,,,,,,70,,,2017-12-15,2019-12-04,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/waverley,,478a,"Part of SSE Farnham Depot, Lower Weybourne Lane, Farnham",-0.770997,51.231888,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,1.79,not owned by a public authority,,not permissioned,,,,,,52,,,2017-12-15,2019-12-04,,,
