address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00001,"402-408 INC, High Road, Wembley, HA9 6AL",-0.290867304,51.55391219,https://maps.london.gov.uk/brownfield-site-register,0.05,not owned by a public authority,,permissioned,,,,5,,6,,,15/12/2017,15/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00002,"All Units, 117-121 Salusbury Road, London, NW6 6RG",-0.206571509,51.53783317,https://maps.london.gov.uk/brownfield-site-register,0.19,unknown ownership,,permissioned,,,,32,,32,,,15/12/2017,15/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00003,"Ground, First and Second Floor, 328-330 High Road, Wembley, HA9 6AZ",-0.287413639,51.55366046,https://maps.london.gov.uk/brownfield-site-register,0.03,not owned by a public authority,,permissioned,,,,5,,6,,,15/12/2017,15/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00004,"Heron House, 109-115 Wembley Hill Road, Wembley, HA9 8DA",-0.287560814,51.55726467,https://maps.london.gov.uk/brownfield-site-register,0.15,not owned by a public authority,,pending decision,,,,40,,40,,,15/12/2017,15/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00005,"Stonebridge Primary School Annexe, Twybridge Way, London, NW10 0ST",-0.266283417,51.54272316,https://maps.london.gov.uk/brownfield-site-register,0.6,owned by a public authority,,permissioned,,,,55,,55,,,15/12/2017,15/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00006,"1 Olympic Way, Wembley, HA9 0NP",-0.278971333,51.56199228,https://maps.london.gov.uk/brownfield-site-register,0.54,unknown ownership,,pending decision,,,,227,,227,,,15/12/2017,15/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00007,"Mahatma Gandhi House, 34 Wembley Hill Road, Wembley, HA9 8AD",-0.285680294,51.55519767,https://maps.london.gov.uk/brownfield-site-register,0.29,unknown ownership,,permissioned,,,,198,,198,,,15/12/2017,15/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00008,"Olympic Office Centre, 8 Fulton Road, Wembley, HA9 0NU",-0.279097776,51.55931014,https://maps.london.gov.uk/brownfield-site-register,0.75,unknown ownership,,permissioned,,,,168,,168,,,15/12/2017,15/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00009,"205, 205A, 205B and Church Road car park and Building rear of 189-203 Church Road, London, NW10 9EP",-0.249060746,51.54826228,https://maps.london.gov.uk/brownfield-site-register,0.3,not owned by a public authority,,permissioned,,,,34,,34,,,15/12/2017,15/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/brent,London Borough of Brent,BR00010,"Wembley Point, 1 Harrow Road, Wembley, HA9 6DE",-0.274157348,51.54464389,https://maps.london.gov.uk/brownfield-site-register,0.92,not owned by a public authority,,permissioned,,,,382,,382,,,15/12/2017,15/12/2017,,,
