address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-1,"Lichfield Highway Depot, Trent Valley Road, Lichfield",413223,309288,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,1.37,owned by a public authority,,not permissioned,,,,52,,57,,No alternative site for current uses identified by land owner (SCC) therefore considered to be uncertain in terms of delivery. However would represent potential brownfield option.,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-2,"Land rear of Chase Terrace Primary School, Rugeley Road, Burntwood",404724,309499,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,1.56,owned by a public authority,,permissioned,,,,12,,12,,"Allocated in adopted local plan, site is under construction",17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-3,"Land at Maple Close, Burntwood",405031,309072,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,1.33,owned by a public authority,,not permissioned,,,,29,,35,,Allocated in adopted local plan,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-4,"Whittington Youth Centre, Main Street, Whittington",416069,308312,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.32,owned by a public authority,,permissioned,,,,8,,8,,"Allocated in adopted local plan,",17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-5,"Minster Hall Youth Centre, Bird Street, Lichfield",411695,309615,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.15,owned by a public authority,,not permissioned,,,,13,,17,,Site promoter suggests site is still available,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-6,"Shenstone Business Park and Birchbrook Industrial Estate, Lynn Lane, Shenstone",410545,304567,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2.09,not owned by a public authority,,pending decision,,,,45,,55,,Allocated through 'made' Shenstone neighbourhood plan and adopted local plan. Planning application submitted,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-7,"Former Lichfield Tennis Club, St Johns Hospice, Birmingham Road, Lichfield",411646,309035,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.45,not owned by a public authority,,not permissioned,,,,16,,20,,Proposed for allocation in LPA. Adjacent part of site currently under construction for residential development.,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-8,"Former Integra Works, Eastern Avenue, Lichfield",412163,311522,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2.8,not owned by a public authority,,permissioned,,,,99,,99,,Site currently under construction. Proposed for allocation in LPA,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-9,"St Chads House, Cross Keys, Lichfield",411738,309715,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.15,not owned by a public authority,,permissioned,,,,12,,12,,Allocated in adopted local plan,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-11,"Packington Hall, Tamworth Road",416338,306325,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2.31,not owned by a public authority,,permissioned,,,,24,,28,,Allocated in adopted local plan,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-12,"Land at Quonians Lane, Cross Keys, Lichfield",411790,309678,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.81,not owned by a public authority,,pending decision,,,,42,,52,,Allocated in adopted local plan,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-13,"Former Regal Cinema (former Kwick Save), Tamworth Street, Lichfield",411861,309631,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.16,not owned by a public authority,,permissioned,,,,38,,38,,Allocated in adopted local plan. Currently under construction,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-14,"Angel Croft Hotel, Beacon Street, Lichfield",411359,309703,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.27,not owned by a public authority,,permissioned,,,,5,,5,,Site currently under construction. Proposed for allocation in LPA,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-15,"Former Windmill Public House, Grange Lane, Lichfield",410928,310407,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.31,not owned by a public authority,,permissioned,,,,12,,12,,Allocated in adopted local plan. Currently under construction,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-16,"The Greyhound Public House, Upper St John Street, Lichfield",411960,308869,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.15,not owned by a public authority,,permissioned,,,,8,,8,,Allocated in adopted local plan,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-17,"41 Cherry Orchard, Lichfield",412355,309218,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.25,not owned by a public authority,,permissioned,,,,7,,7,,Allocated in adopted local plan. Currently under construction,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-18,"Land at Mount Road, Burntwood",405750,308604,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2.77,not owned by a public authority,,permissioned,,,,95,,95,,Allocated in adopted local plan,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-19,"114 High Street, Chasetown, Burntwood",404630,308455,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.33,not owned by a public authority,,permissioned,,,,8,,8,,Allocated in adopted local plan. Currently under construction,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-21,"82 Queen Street, Chasetown, Burntwood",404939,308330,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.24,not owned by a public authority,,permissioned,,,,14,,14,,Allocated in adopted local plan,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-23,"Land adjacent to 84 Cherry Orchard, Lichfield",511914,308985,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.1,not owned by a public authority,,not permissioned,,,,8,,10,,Allocated in adopted local plan,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-26,"Buffer Depot, Trent Valley Road, Lichfield",413486,310168,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,1.9,owned by a public authority,,not permissioned,,,,45,,75,,Allocated in adopted local plan,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-27,"Beaconsfield House, Sandford Street, Lichfield",411518,309431,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.05,not owned by a public authority,,pending decision,,,,24,,30,,Allocated in adopted local plan,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-28,"Hawthorn House, Burton Old Road, Lichfield",412647,309542,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.6,owned by a public authority,,permissioned,,,,25,,25,,Allocated in adopted local plan,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-29,"Land off Gorse Lane, Fradley Park",414615,313489,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,12,not owned by a public authority,,pending decision,,,,250,,300,,Part of SDA within adopted LPS. Outline planning application submitted but not yet determined.,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-30,"Former Home, Scotch Orchard, Lichfield",412896,310173,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.97,owned by a public authority,,permissioned,,,,27,,27,,Allocated in adopted local plan,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-31,"Cottage of Content Public House, Queen Street, Chasetown, Burntwood",404901,308299,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.24,not owned by a public authority,,not permissioned,,,,9,,11,,Allocated in adopted local plan,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-32,"Former Bridge Cross Garage, Bridge Cross Road, Burntwood",404425,309340,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.34,not owned by a public authority,,permissioned,,,,14,,14,,Allocated in adopted local plan,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-33,"Land East of Burntwood Bypass, Milestone Way, Burntwood",404044,308547,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,10.5,mixed ownership,,permissioned,,,,351,,351,,Site is allocated through adopted LPS. Under construction,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/lichfield,Lichfield District Council,LDC-BLR-34,"Former 'What' store, Cross Keys, Lichfield",411877,309555,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,0.3,not owned by a public authority,,permissioned,,,,43,,44,,Site currently under construction. Proposed for allocation in LPA,17/07/2017 00:00:00,18/11/2019 00:00:00,,,
