address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,AL036,"LAND ADJACENT TO 9 CHAUNTRY ROAD, ALFORD",545262.439,375844.599,http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,0.12,Not owned by a public authority,,,,,,3,,,,,2017-05-22,2017-05-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,AL204,"FORMER STRAVEN FACTORY SITE, WEST STREET, ALFORD",545422.415,375939.246,http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,0.64,Unknown ownership,,,,,,41,,,,,2017-05-22,2017-05-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,C&T024,"LAND TO REAR OF 98 - 102 HIGH STREET, CONINGSBY",522843.281,358416.056,http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,0.64,Not owned by a public authority,,Permissioned,,,,35,,,,,2017-05-22,2017-05-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,HLC206,"REAR OF  1 LOUTH ROAD, HOLTON LE CLAY",528552.380,402360.000,http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,0.98,Not owned by a public authority,,,,,,19,,,,,2017-05-22,2017-05-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,HOG305,"LAND ADJ MANOR FARM, SKEGNESS ROAD, HOGSTHORPE",553618.920,371862.382,http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,0.56,Not owned by a public authority,,Permissioned,,,,10,,,,,2017-05-22,2017-05-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,HOR016,"LAND TO REAR OF 10 - 12 STANHOPE ROAD, HORNCASTLE",526290.844,369887.120,http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,0.25,Not owned by a public authority,,Permissioned,,,,5,,,,,2017-05-22,2017-05-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,HOR050,"LAND AT THE WONG, HORNCASTLE",526023.560,369343.739,http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,0.47,Owned by a public authority,,,,,,12,,,,,2017-05-22,2017-05-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,HOR063,"LAND ADJ TO GREYSTONES, LINCOLN ROAD, HORNCASTLE",525377.939,369800.570,http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,0.29,Not owned by a public authority,,Permissioned,,,,52,,,,,2017-05-22,2017-05-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,LO021,"LAND OFF EVE STREET, LOUTH",532928.116,387729.493,http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,0.07,Not owned by a public authority,,Permissioned,,,,4,,,,,2017-05-22,2017-05-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,LO096,"LAND TO REAR OF PROPERTY OFF HORTONS YARD, KIDGATE, LOUTH",533002.138,387268.485,http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,0.07,Not owned by a public authority,,,,,,2,,,,,2017-05-22,2017-05-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,LO099,"LAND TO REAR OF THE KINGS HEAD PH, MERCER ROW, LOUTH",532802.527,387242.168,http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,0.04,Not owned by a public authority,,Permissioned,,,,2,,,,,2017-05-22,2017-05-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,LO134,"LAND OFF LONDON ROAD, ADJOINING CEMETRY, LOUTH",533042.023,386907.771,http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,1.10,Not owned by a public authority,,Permissioned,,,,20,,,,,2017-05-22,2017-05-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,LO307,"LAND OFF RAMSGATE ROAD, LOUTH",533521.915,388052.282,http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,1.20,Not owned by a public authority,,Permissioned,,,,57,,,,,2017-05-22,2017-05-22,,,
