address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0002,"""Land south of Graylingwell Drive, Chichester, West Sussex""",486595,106604,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30974,7.42,owned by a public authority,,permissioned,,,,160,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0003,"""St Wilfrids Hospice, Grosvenor Road, Donnington, West Sussex, PO19 8FP""",485696,103555,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30975,0.68,not owned by a public authority,,permissioned,,,,21,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0004,"""Home Farm Hostel, Chichester Road, Selsey, West Sussex, PO20 9DX""",486046,95581,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30976,0.14,not owned by a public authority,,permissioned,,,,10,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0005,"""Land west of Maddoxwood Cottage, Lavant Road, Chichester, PO19 5RD""",485613,107334,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30977,0.5,not owned by a public authority,,permissioned,,,,10,,,,Allocated for housing development within the made Lavant Neighbourhood Development Plan,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0007,"""Brewhurst Mill, Brewhurst Lane, Loxwood, Billingshurst, West Sussex, RH14 0RJ""",504590,131072,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30978,1.47,not owned by a public authority,,permissioned,,,,1,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0008,"""Co-operative Food, Malcolm Road, Tangmere, Chichester, West Sussex, PO20 2HS""",490414,106551,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30979,0.27,not owned by a public authority,,permissioned,,,,3,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0009,"""Land at the Tannery, Westgate, Chichester, West Sussex, PO19 3HN""",485412,104739,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30980,0.55,owned by a public authority,,not permissioned,,,,16,,,,Density calculated using 30 dwellings per hectare,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0010,"""Metro House, Northgate, Chichester, West Sussex, PO19 3HN""",486075,105262,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30981,0.2,not owned by a public authority,,not permissioned,,,,6,,,,Density calculated using 30 dwellings per hectare,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0011,"""Land at Police Station, Kingsham Road, Chichester, PO19 8AD""",486173,104202,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30982,0.69,owned by a public authority,,not permissioned,,,,20,,,,Density calculated using 30 dwellings per hectare,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0012,"""Former Portfield Depot and UMA House, Oving, Chichester, West Sussex, PO19 7UW""",488029,105102,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30983,2.15,not owned by a public authority,,permissioned,,,,130,,,,571 student bedspaces equivalent to 130 dwellings,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0013,"""Tangmere Academy, Bishops Road, Tangmere, West Sussex, PO20 2JB""",490680,106824,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30984,1.21,owned by a public authority,,not permissioned,,,,36,,,,Allocated for housing development within the made Tangmere Neighbourhood Development Plan. Density calculated using 30 dwellings per hectare,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0014,"""98 Fishbourne Road, Fishbourne, West Sussex, PO19 3JL""",483823,104718,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30985,0.33,not owned by a public authority,,permissioned,,,,6,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0015,"""Clark's Yard, Billingshurst Road, Wisborough Green""",505401,125726,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30986,0.6,not owned by a public authority,,not permissioned,,,,11,,,,Allocated for housing development within the made Wisborough Green Neighbourhood Development Plan,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0016,"""Jutland House, Kiln Drive (Lion Park), Hambrook, PO18 8FJ""",478684,105793,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30987,0.16,not owned by a public authority,,permissioned,,,,8,,,,,31/12/2018,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0017,"""Greenacre Nursery, Main Road, Chidham, PO18 8TP""",478904,105272,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30988,0.75,not owned by a public authority,,permissioned,,,,10,,,,,31/12/2018,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0018,"""Royal Oak, Stocks Lane, East Wittering, West Sussex, PO20 8BS""",479660,97169,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30989,0.24,not owned by a public authority,,permissioned,,,,10,,,,,31/12/2018,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0019,"""49-51 Fishbourne Road East""",484312,104656,http://www.chichester.gov.uk/CHttpHandler.ashx?id=31066,0.62,not owned by a public authority,,permissioned,,,,37,,,,,31/12/2018,31/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0020,"""South Downs Holiday Village, Bracklesham Lane, Bracklesham Bay, Chichester, West Sussex, PO20 8JE""",480841,97079,http://www.chichester.gov.uk/CHttpHandler.ashx?id=30991,2.1,not owned by a public authority,,permissioned,,,,85,,,,,31/12/2018,31/12/2018,,,
